,date,grocery,sub_region_2
284866,5/26/20,-18.0,Broward County
284867,5/27/20,-13.0,Broward County
284868,5/28/20,-11.0,Broward County
284869,5/29/20,-11.0,Broward County
284870,5/30/20,-13.0,Broward County
284871,5/31/20,-17.0,Broward County
284872,6/1/20,-12.0,Broward County
284873,6/2/20,-12.0,Broward County
284874,6/3/20,-15.0,Broward County
284875,6/4/20,-13.0,Broward County
284876,6/5/20,-10.0,Broward County
284877,6/6/20,-11.0,Broward County
284878,6/7/20,-15.0,Broward County
284879,6/8/20,-14.0,Broward County
284880,6/9/20,-11.0,Broward County
284881,6/10/20,-12.0,Broward County
284882,6/11/20,-11.0,Broward County
284883,6/12/20,-10.0,Broward County
284884,6/13/20,-12.0,Broward County
284885,6/14/20,-17.0,Broward County
284886,6/15/20,-17.0,Broward County
284887,6/16/20,-9.0,Broward County
284888,6/17/20,-13.0,Broward County
284889,6/18/20,-17.0,Broward County
284890,6/19/20,-10.0,Broward County
284891,6/20/20,-6.0,Broward County
284892,6/21/20,-14.0,Broward County
284893,6/22/20,-15.0,Broward County
284894,6/23/20,-11.0,Broward County
284895,6/24/20,-13.0,Broward County
284896,6/25/20,-12.0,Broward County
284897,6/26/20,-10.0,Broward County
284898,6/27/20,-13.0,Broward County
284899,6/28/20,-17.0,Broward County
284900,6/29/20,-15.0,Broward County
284901,6/30/20,-11.0,Broward County
284902,7/1/20,-12.0,Broward County
284903,7/2/20,-7.0,Broward County
284904,7/3/20,0.0,Broward County
284905,2/15/20,-4.0,Calhoun County
284906,2/16/20,0.0,Calhoun County
284907,2/17/20,-4.0,Calhoun County
284908,2/18/20,2.0,Calhoun County
284909,2/19/20,-6.0,Calhoun County
284910,2/20/20,2.0,Calhoun County
284911,2/21/20,3.0,Calhoun County
284912,2/22/20,-1.0,Calhoun County
284913,2/23/20,8.0,Calhoun County
284914,2/24/20,-1.0,Calhoun County
284915,2/25/20,-2.0,Calhoun County
284916,2/26/20,-1.0,Calhoun County
284917,2/27/20,10.0,Calhoun County
284918,2/28/20,3.0,Calhoun County
284919,2/29/20,16.0,Calhoun County
284920,3/1/20,13.0,Calhoun County
284921,3/2/20,1.0,Calhoun County
284922,3/3/20,19.0,Calhoun County
284923,3/4/20,1.0,Calhoun County
284924,3/5/20,8.0,Calhoun County
284925,3/6/20,-3.0,Calhoun County
284926,3/7/20,0.0,Calhoun County
284927,3/8/20,11.0,Calhoun County
284928,3/9/20,3.0,Calhoun County
284929,3/10/20,5.0,Calhoun County
284930,3/11/20,7.0,Calhoun County
284931,3/12/20,13.0,Calhoun County
284932,3/13/20,21.0,Calhoun County
284933,3/14/20,28.0,Calhoun County
284934,3/15/20,25.0,Calhoun County
284935,3/16/20,30.0,Calhoun County
284936,3/17/20,26.0,Calhoun County
284937,3/18/20,12.0,Calhoun County
284938,3/19/20,25.0,Calhoun County
284939,3/20/20,14.0,Calhoun County
284940,3/21/20,16.0,Calhoun County
284941,3/22/20,1.0,Calhoun County
284942,3/23/20,13.0,Calhoun County
284943,3/24/20,-10.0,Calhoun County
284944,3/25/20,-5.0,Calhoun County
284945,3/26/20,1.0,Calhoun County
284946,3/27/20,-5.0,Calhoun County
284947,3/28/20,0.0,Calhoun County
284948,3/29/20,-5.0,Calhoun County
284949,3/30/20,0.0,Calhoun County
284950,3/31/20,-7.0,Calhoun County
284951,4/1/20,20.0,Calhoun County
284952,4/2/20,16.0,Calhoun County
284953,4/3/20,-2.0,Calhoun County
284954,4/4/20,-1.0,Calhoun County
284955,4/5/20,-14.0,Calhoun County
285021,2/15/20,1.0,Charlotte County
285022,2/16/20,4.0,Charlotte County
285023,2/17/20,3.0,Charlotte County
285024,2/18/20,3.0,Charlotte County
285025,2/19/20,4.0,Charlotte County
285026,2/20/20,3.0,Charlotte County
285027,2/21/20,3.0,Charlotte County
285028,2/22/20,4.0,Charlotte County
285029,2/23/20,7.0,Charlotte County
285030,2/24/20,3.0,Charlotte County
285031,2/25/20,5.0,Charlotte County
285032,2/26/20,5.0,Charlotte County
285033,2/27/20,7.0,Charlotte County
285034,2/28/20,8.0,Charlotte County
285035,2/29/20,6.0,Charlotte County
285036,3/1/20,7.0,Charlotte County
285037,3/2/20,8.0,Charlotte County
285038,3/3/20,8.0,Charlotte County
285039,3/4/20,9.0,Charlotte County
285040,3/5/20,6.0,Charlotte County
285041,3/6/20,5.0,Charlotte County
285042,3/7/20,7.0,Charlotte County
285043,3/8/20,4.0,Charlotte County
285044,3/9/20,6.0,Charlotte County
285045,3/10/20,7.0,Charlotte County
285046,3/11/20,8.0,Charlotte County
285047,3/12/20,12.0,Charlotte County
285048,3/13/20,21.0,Charlotte County
285049,3/14/20,17.0,Charlotte County
285050,3/15/20,15.0,Charlotte County
285051,3/16/20,22.0,Charlotte County
285052,3/17/20,19.0,Charlotte County
285053,3/18/20,14.0,Charlotte County
285054,3/19/20,10.0,Charlotte County
285055,3/20/20,11.0,Charlotte County
285056,3/21/20,2.0,Charlotte County
285057,3/22/20,-9.0,Charlotte County
285058,3/23/20,-7.0,Charlotte County
285059,3/24/20,-9.0,Charlotte County
285060,3/25/20,-13.0,Charlotte County
285061,3/26/20,-16.0,Charlotte County
285062,3/27/20,-14.0,Charlotte County
285063,3/28/20,-21.0,Charlotte County
285064,3/29/20,-25.0,Charlotte County
285065,3/30/20,-21.0,Charlotte County
285066,3/31/20,-18.0,Charlotte County
285067,4/1/20,-7.0,Charlotte County
285068,4/2/20,-10.0,Charlotte County
285069,4/3/20,-21.0,Charlotte County
285070,4/4/20,-30.0,Charlotte County
285071,4/5/20,-35.0,Charlotte County
285072,4/6/20,-28.0,Charlotte County
285073,4/7/20,-25.0,Charlotte County
285074,4/8/20,-24.0,Charlotte County
285075,4/9/20,-24.0,Charlotte County
285076,4/10/20,-22.0,Charlotte County
285077,4/11/20,-21.0,Charlotte County
285078,4/12/20,-64.0,Charlotte County
285079,4/13/20,-25.0,Charlotte County
285080,4/14/20,-25.0,Charlotte County
285081,4/15/20,-19.0,Charlotte County
285082,4/16/20,-22.0,Charlotte County
285083,4/17/20,-22.0,Charlotte County
285084,4/18/20,-23.0,Charlotte County
285085,4/19/20,-22.0,Charlotte County
285086,4/20/20,-25.0,Charlotte County
285087,4/21/20,-17.0,Charlotte County
285088,4/22/20,-17.0,Charlotte County
285089,4/23/20,-17.0,Charlotte County
285090,4/24/20,-24.0,Charlotte County
285091,4/25/20,-19.0,Charlotte County
285092,4/26/20,-21.0,Charlotte County
285093,4/27/20,-16.0,Charlotte County
285094,4/28/20,-14.0,Charlotte County
285095,4/29/20,-12.0,Charlotte County
285096,4/30/20,-17.0,Charlotte County
285097,5/1/20,-10.0,Charlotte County
285098,5/2/20,-11.0,Charlotte County
285099,5/3/20,-10.0,Charlotte County
285100,5/4/20,-12.0,Charlotte County
285101,5/5/20,-9.0,Charlotte County
285102,5/6/20,-10.0,Charlotte County
285103,5/7/20,-11.0,Charlotte County
285104,5/8/20,-7.0,Charlotte County
285105,5/9/20,-3.0,Charlotte County
285106,5/10/20,-14.0,Charlotte County
285107,5/11/20,-13.0,Charlotte County
285108,5/12/20,-13.0,Charlotte County
285109,5/13/20,-9.0,Charlotte County
285110,5/14/20,-10.0,Charlotte County
285111,5/15/20,-12.0,Charlotte County
285112,5/16/20,-12.0,Charlotte County
285113,5/17/20,-14.0,Charlotte County
285114,5/18/20,-21.0,Charlotte County
285115,5/19/20,-13.0,Charlotte County
285116,5/20/20,-11.0,Charlotte County
285117,5/21/20,-8.0,Charlotte County
285118,5/22/20,-8.0,Charlotte County
285119,5/23/20,-8.0,Charlotte County
285120,5/24/20,-14.0,Charlotte County
285121,5/25/20,-24.0,Charlotte County
285122,5/26/20,-11.0,Charlotte County
285123,5/27/20,-13.0,Charlotte County
285124,5/28/20,-12.0,Charlotte County
285125,5/29/20,-9.0,Charlotte County
285126,5/30/20,-13.0,Charlotte County
285127,5/31/20,-13.0,Charlotte County
285128,6/1/20,-12.0,Charlotte County
285129,6/2/20,-13.0,Charlotte County
285130,6/3/20,-15.0,Charlotte County
285131,6/4/20,-16.0,Charlotte County
285132,6/5/20,-13.0,Charlotte County
285133,6/6/20,-16.0,Charlotte County
285134,6/7/20,-13.0,Charlotte County
285135,6/8/20,-11.0,Charlotte County
285136,6/9/20,-13.0,Charlotte County
285137,6/10/20,-11.0,Charlotte County
285138,6/11/20,-14.0,Charlotte County
285139,6/12/20,-11.0,Charlotte County
285140,6/13/20,-15.0,Charlotte County
285141,6/14/20,-14.0,Charlotte County
285142,6/15/20,-12.0,Charlotte County
285143,6/16/20,-11.0,Charlotte County
285144,6/17/20,-12.0,Charlotte County
285145,6/18/20,-13.0,Charlotte County
285146,6/19/20,-11.0,Charlotte County
285147,6/20/20,-8.0,Charlotte County
285148,6/21/20,-12.0,Charlotte County
285149,6/22/20,-15.0,Charlotte County
285150,6/23/20,-13.0,Charlotte County
285151,6/24/20,-12.0,Charlotte County
285152,6/25/20,-13.0,Charlotte County
285153,6/26/20,-13.0,Charlotte County
285154,6/27/20,-11.0,Charlotte County
285155,6/28/20,-15.0,Charlotte County
285156,6/29/20,-16.0,Charlotte County
285157,6/30/20,-11.0,Charlotte County
285158,7/1/20,-9.0,Charlotte County
285159,7/2/20,-6.0,Charlotte County
285160,7/3/20,0.0,Charlotte County
285161,2/15/20,6.0,Citrus County
285162,2/16/20,5.0,Citrus County
285163,2/17/20,2.0,Citrus County
285164,2/18/20,1.0,Citrus County
285165,2/19/20,6.0,Citrus County
285166,2/20/20,5.0,Citrus County
285167,2/21/20,1.0,Citrus County
285168,2/22/20,5.0,Citrus County
285169,2/23/20,5.0,Citrus County
285170,2/24/20,6.0,Citrus County
285171,2/25/20,0.0,Citrus County
285172,2/26/20,2.0,Citrus County
285173,2/27/20,11.0,Citrus County
285174,2/28/20,10.0,Citrus County
285175,2/29/20,9.0,Citrus County
285176,3/1/20,11.0,Citrus County
285177,3/2/20,11.0,Citrus County
285178,3/3/20,12.0,Citrus County
285179,3/4/20,12.0,Citrus County
285180,3/5/20,11.0,Citrus County
285181,3/6/20,6.0,Citrus County
285182,3/7/20,7.0,Citrus County
285183,3/8/20,5.0,Citrus County
285184,3/9/20,8.0,Citrus County
285185,3/10/20,8.0,Citrus County
285186,3/11/20,12.0,Citrus County
285187,3/12/20,19.0,Citrus County
285188,3/13/20,26.0,Citrus County
285189,3/14/20,26.0,Citrus County
285190,3/15/20,24.0,Citrus County
285191,3/16/20,22.0,Citrus County
285192,3/17/20,17.0,Citrus County
285193,3/18/20,13.0,Citrus County
285194,3/19/20,7.0,Citrus County
285195,3/20/20,10.0,Citrus County
285196,3/21/20,4.0,Citrus County
285197,3/22/20,-6.0,Citrus County
285198,3/23/20,-8.0,Citrus County
285199,3/24/20,-9.0,Citrus County
285200,3/25/20,-10.0,Citrus County
285201,3/26/20,-10.0,Citrus County
285202,3/27/20,-11.0,Citrus County
285203,3/28/20,-15.0,Citrus County
285204,3/29/20,-15.0,Citrus County
285205,3/30/20,-14.0,Citrus County
285206,3/31/20,-14.0,Citrus County
285207,4/1/20,3.0,Citrus County
285208,4/2/20,0.0,Citrus County
285209,4/3/20,-17.0,Citrus County
285210,4/4/20,-18.0,Citrus County
285211,4/5/20,-28.0,Citrus County
285212,4/6/20,-17.0,Citrus County
285213,4/7/20,-13.0,Citrus County
285214,4/8/20,-6.0,Citrus County
285215,4/9/20,-3.0,Citrus County
285216,4/10/20,-3.0,Citrus County
285217,4/11/20,3.0,Citrus County
285218,4/12/20,-49.0,Citrus County
285219,4/13/20,-17.0,Citrus County
285220,4/14/20,-22.0,Citrus County
285221,4/15/20,-18.0,Citrus County
285222,4/16/20,-13.0,Citrus County
285223,4/17/20,-18.0,Citrus County
285224,4/18/20,-23.0,Citrus County
285225,4/19/20,-14.0,Citrus County
285226,4/20/20,-20.0,Citrus County
285227,4/21/20,-16.0,Citrus County
285228,4/22/20,-13.0,Citrus County
285229,4/23/20,-9.0,Citrus County
285230,4/24/20,-18.0,Citrus County
285231,4/25/20,-9.0,Citrus County
285232,4/26/20,-9.0,Citrus County
285233,4/27/20,-11.0,Citrus County
285234,4/28/20,-11.0,Citrus County
285235,4/29/20,-7.0,Citrus County
285236,4/30/20,-9.0,Citrus County
285237,5/1/20,-3.0,Citrus County
285238,5/2/20,-4.0,Citrus County
285239,5/3/20,-1.0,Citrus County
285240,5/4/20,-5.0,Citrus County
285241,5/5/20,-4.0,Citrus County
285242,5/6/20,-5.0,Citrus County
285243,5/7/20,-2.0,Citrus County
285244,5/8/20,0.0,Citrus County
285245,5/9/20,11.0,Citrus County
285246,5/10/20,6.0,Citrus County
285247,5/11/20,-7.0,Citrus County
285248,5/12/20,-3.0,Citrus County
285249,5/13/20,-6.0,Citrus County
285250,5/14/20,-7.0,Citrus County
285251,5/15/20,-7.0,Citrus County
285252,5/16/20,-5.0,Citrus County
285253,5/17/20,-7.0,Citrus County
285254,5/18/20,-11.0,Citrus County
285255,5/19/20,-5.0,Citrus County
285256,5/20/20,-2.0,Citrus County
285257,5/21/20,-3.0,Citrus County
285258,5/22/20,3.0,Citrus County
285259,5/23/20,7.0,Citrus County
285260,5/24/20,7.0,Citrus County
285261,5/25/20,-17.0,Citrus County
285262,5/26/20,-3.0,Citrus County
285263,5/27/20,-2.0,Citrus County
285264,5/28/20,-4.0,Citrus County
285265,5/29/20,-4.0,Citrus County
285266,5/30/20,-1.0,Citrus County
285267,5/31/20,-2.0,Citrus County
285268,6/1/20,-2.0,Citrus County
285269,6/2/20,-1.0,Citrus County
285270,6/3/20,0.0,Citrus County
285271,6/4/20,-4.0,Citrus County
285272,6/5/20,-4.0,Citrus County
285273,6/6/20,-14.0,Citrus County
285274,6/7/20,-10.0,Citrus County
285275,6/8/20,-4.0,Citrus County
285276,6/9/20,-5.0,Citrus County
285277,6/10/20,-6.0,Citrus County
285278,6/11/20,-3.0,Citrus County
285279,6/12/20,-3.0,Citrus County
285280,6/13/20,0.0,Citrus County
285281,6/14/20,0.0,Citrus County
285282,6/15/20,-2.0,Citrus County
285283,6/16/20,-2.0,Citrus County
285284,6/17/20,-1.0,Citrus County
285285,6/18/20,-2.0,Citrus County
285286,6/19/20,-2.0,Citrus County
285287,6/20/20,8.0,Citrus County
285288,6/21/20,5.0,Citrus County
285289,6/22/20,-6.0,Citrus County
285290,6/23/20,-5.0,Citrus County
285291,6/24/20,-1.0,Citrus County
285292,6/25/20,-3.0,Citrus County
285293,6/26/20,-3.0,Citrus County
285294,6/27/20,-2.0,Citrus County
285295,6/28/20,0.0,Citrus County
285296,6/29/20,-5.0,Citrus County
285297,6/30/20,-4.0,Citrus County
285298,7/1/20,-5.0,Citrus County
285299,7/2/20,5.0,Citrus County
285300,7/3/20,8.0,Citrus County
285301,2/15/20,-1.0,Clay County
285302,2/16/20,-2.0,Clay County
285303,2/17/20,-6.0,Clay County
285304,2/18/20,-4.0,Clay County
285305,2/19/20,-3.0,Clay County
285306,2/20/20,-5.0,Clay County
285307,2/21/20,-3.0,Clay County
285308,2/22/20,0.0,Clay County
285309,2/23/20,-5.0,Clay County
285310,2/24/20,-2.0,Clay County
285311,2/25/20,-8.0,Clay County
285312,2/26/20,0.0,Clay County
285313,2/27/20,5.0,Clay County
285314,2/28/20,7.0,Clay County
285315,2/29/20,7.0,Clay County
285316,3/1/20,9.0,Clay County
285317,3/2/20,2.0,Clay County
285318,3/3/20,3.0,Clay County
285319,3/4/20,3.0,Clay County
285320,3/5/20,1.0,Clay County
285321,3/6/20,3.0,Clay County
285322,3/7/20,5.0,Clay County
285323,3/8/20,3.0,Clay County
285324,3/9/20,2.0,Clay County
285325,3/10/20,2.0,Clay County
285326,3/11/20,4.0,Clay County
285327,3/12/20,9.0,Clay County
285328,3/13/20,26.0,Clay County
285329,3/14/20,18.0,Clay County
285330,3/15/20,11.0,Clay County
285331,3/16/20,10.0,Clay County
285332,3/17/20,9.0,Clay County
285333,3/18/20,6.0,Clay County
285334,3/19/20,5.0,Clay County
285335,3/20/20,9.0,Clay County
285336,3/21/20,2.0,Clay County
285337,3/22/20,-7.0,Clay County
285338,3/23/20,-8.0,Clay County
285339,3/24/20,-8.0,Clay County
285340,3/25/20,-11.0,Clay County
285341,3/26/20,-11.0,Clay County
285342,3/27/20,-10.0,Clay County
285343,3/28/20,-11.0,Clay County
285344,3/29/20,-15.0,Clay County
285345,3/30/20,-12.0,Clay County
285346,3/31/20,-13.0,Clay County
285347,4/1/20,-6.0,Clay County
285348,4/2/20,-4.0,Clay County
285349,4/3/20,-13.0,Clay County
285350,4/4/20,-15.0,Clay County
285351,4/5/20,-27.0,Clay County
285352,4/6/20,-16.0,Clay County
285353,4/7/20,-18.0,Clay County
285354,4/8/20,-17.0,Clay County
285355,4/9/20,-13.0,Clay County
285356,4/10/20,-7.0,Clay County
285357,4/11/20,-1.0,Clay County
285358,4/12/20,-43.0,Clay County
285359,4/13/20,-18.0,Clay County
285360,4/14/20,-17.0,Clay County
285361,4/15/20,-17.0,Clay County
285362,4/16/20,-10.0,Clay County
285363,4/17/20,-11.0,Clay County
285364,4/18/20,-9.0,Clay County
285365,4/19/20,-10.0,Clay County
285366,4/20/20,-17.0,Clay County
285367,4/21/20,-12.0,Clay County
285368,4/22/20,-13.0,Clay County
285369,4/23/20,-14.0,Clay County
285370,4/24/20,-12.0,Clay County
285371,4/25/20,-4.0,Clay County
285372,4/26/20,-6.0,Clay County
285373,4/27/20,-11.0,Clay County
285374,4/28/20,-11.0,Clay County
285375,4/29/20,-7.0,Clay County
285376,4/30/20,-6.0,Clay County
285377,5/1/20,0.0,Clay County
285378,5/2/20,3.0,Clay County
285379,5/3/20,1.0,Clay County
285380,5/4/20,-6.0,Clay County
285381,5/5/20,-1.0,Clay County
285382,5/6/20,-4.0,Clay County
285383,5/7/20,-4.0,Clay County
285384,5/8/20,3.0,Clay County
285385,5/9/20,15.0,Clay County
285386,5/10/20,8.0,Clay County
285387,5/11/20,-5.0,Clay County
285388,5/12/20,-2.0,Clay County
285389,5/13/20,-3.0,Clay County
285390,5/14/20,-3.0,Clay County
285391,5/15/20,2.0,Clay County
285392,5/16/20,2.0,Clay County
285393,5/17/20,2.0,Clay County
285394,5/18/20,-4.0,Clay County
285395,5/19/20,0.0,Clay County
285396,5/20/20,1.0,Clay County
285397,5/21/20,3.0,Clay County
285398,5/22/20,7.0,Clay County
285399,5/23/20,8.0,Clay County
285400,5/24/20,5.0,Clay County
285401,5/25/20,-10.0,Clay County
285402,5/26/20,-6.0,Clay County
285403,5/27/20,-2.0,Clay County
285404,5/28/20,-4.0,Clay County
285405,5/29/20,2.0,Clay County
285406,5/30/20,5.0,Clay County
285407,5/31/20,1.0,Clay County
285408,6/1/20,3.0,Clay County
285409,6/2/20,5.0,Clay County
285410,6/3/20,4.0,Clay County
285411,6/4/20,-2.0,Clay County
285412,6/5/20,1.0,Clay County
285413,6/6/20,-2.0,Clay County
285414,6/7/20,-13.0,Clay County
285415,6/8/20,-5.0,Clay County
285416,6/9/20,-5.0,Clay County
285417,6/10/20,-2.0,Clay County
285418,6/11/20,-4.0,Clay County
285419,6/12/20,1.0,Clay County
285420,6/13/20,3.0,Clay County
285421,6/14/20,-2.0,Clay County
285422,6/15/20,-1.0,Clay County
285423,6/16/20,3.0,Clay County
285424,6/17/20,-1.0,Clay County
285425,6/18/20,2.0,Clay County
285426,6/19/20,6.0,Clay County
285427,6/20/20,8.0,Clay County
285428,6/21/20,7.0,Clay County
285429,6/22/20,-3.0,Clay County
285430,6/23/20,-1.0,Clay County
285431,6/24/20,1.0,Clay County
285432,6/25/20,-2.0,Clay County
285433,6/26/20,4.0,Clay County
285434,6/27/20,0.0,Clay County
285435,6/28/20,-2.0,Clay County
285436,6/29/20,0.0,Clay County
285437,6/30/20,-2.0,Clay County
285438,7/1/20,3.0,Clay County
285439,7/2/20,6.0,Clay County
285440,7/3/20,13.0,Clay County
285441,2/15/20,2.0,Collier County
285442,2/16/20,4.0,Collier County
285443,2/17/20,4.0,Collier County
285444,2/18/20,7.0,Collier County
285445,2/19/20,0.0,Collier County
285446,2/20/20,5.0,Collier County
285447,2/21/20,4.0,Collier County
285448,2/22/20,4.0,Collier County
285449,2/23/20,2.0,Collier County
285450,2/24/20,0.0,Collier County
285451,2/25/20,6.0,Collier County
285452,2/26/20,5.0,Collier County
285453,2/27/20,5.0,Collier County
285454,2/28/20,4.0,Collier County
285455,2/29/20,4.0,Collier County
285456,3/1/20,5.0,Collier County
285457,3/2/20,6.0,Collier County
285458,3/3/20,11.0,Collier County
285459,3/4/20,6.0,Collier County
285460,3/5/20,6.0,Collier County
285461,3/6/20,5.0,Collier County
285462,3/7/20,6.0,Collier County
285463,3/8/20,5.0,Collier County
285464,3/9/20,5.0,Collier County
285465,3/10/20,7.0,Collier County
285466,3/11/20,6.0,Collier County
285467,3/12/20,14.0,Collier County
285468,3/13/20,18.0,Collier County
285469,3/14/20,14.0,Collier County
285470,3/15/20,10.0,Collier County
285471,3/16/20,17.0,Collier County
285472,3/17/20,16.0,Collier County
285473,3/18/20,5.0,Collier County
285474,3/19/20,7.0,Collier County
285475,3/20/20,6.0,Collier County
285476,3/21/20,-2.0,Collier County
285477,3/22/20,-15.0,Collier County
285478,3/23/20,-13.0,Collier County
285479,3/24/20,-12.0,Collier County
285480,3/25/20,-21.0,Collier County
